1620777600.0,0.05121200,0.05395000,0.04901000,0.05044900,907520201.00000000,1620791999999,46615024.26784900,121200,481523532.00000000,24761147.68932900,0
1620792000.0,0.05041700,0.05075800,0.04712900,0.04864200,632202907.00000000,1620806399999,30763072.11905700,71051,319195914.00000000,15533327.84110600,0
1620806400.0,0.04868100,0.04915900,0.04612900,0.04812100,642808622.00000000,1620820799999,30606771.78893500,73515,312029354.00000000,14874994.33928300,0
1620820800.0,0.04811100,0.04989300,0.04611100,0.04641600,663213867.00000000,1620835199999,31806774.41906900,79228,335960541.00000000,16136003.97719400,0
1620835200.0,0.04641600,0.04658700,0.04277700,0.04503400,821717089.00000000,1620849599999,36797583.52821200,89933,399590706.00000000,17883179.17767800,0
1620849600.0,0.04503400,0.04527100,0.03889700,0.03972500,756026967.00000000,1620863999999,32088501.51933000,79074,338554797.00000000,14439961.70907800,0
1620864000.0,0.03977300,0.04309400,0.03720000,0.04199000,774310888.00000000,1620878399999,31597951.25498800,80288,380732166.00000000,15561038.44114200,0
1620878400.0,0.04196300,0.04380000,0.04167100,0.04209900,379931313.00000000,1620892799999,16259589.49011300,40350,192942083.00000000,8261822.36139500,0
1620892800.0,0.04210000,0.04249900,0.03800000,0.03995000,707740624.00000000,1620907199999,28101978.65403500,67566,333827653.00000000,13268322.34684800,0
1620907200.0,0.03994500,0.04246700,0.03959400,0.03992400,450179230.00000000,1620921599999,18430041.52964900,44546,229026251.00000000,9376141.61564000,0
1620921600.0,0.03992600,0.04100000,0.03610000,0.03784200,631271405.00000000,1620935999999,24157496.12673100,61664,298071959.00000000,11412078.72946700,0
1620936000.0,0.03788200,0.04018700,0.03757500,0.03959200,408216108.00000000,1620950399999,15943197.61480500,44477,213636696.00000000,8351715.04084600,0
1620950400.0,0.03960000,0.04087800,0.03929100,0.03955000,275052445.00000000,1620964799999,11038933.74840100,28800,142168476.00000000,5707146.03210000,0
1620964800.0,0.03955700,0.04117900,0.03842700,0.04017100,310870759.00000000,1620979199999,12340224.46101200,34749,163597026.00000000,6500008.15932800,0
1620979200.0,0.04016500,0.04477600,0.04002100,0.04418500,654723544.00000000,1620993599999,28023909.29213300,70029,329927519.00000000,14116039.85536200,0
1620993600.0,0.04413200,0.04572600,0.04200000,0.04457400,640389811.00000000,1621007999999,28098888.34106200,69486,322145861.00000000,14143938.31351500,0
1621008000.0,0.04458200,0.04489500,0.04210300,0.04229800,369663014.00000000,1621022399999,15967599.98644900,46549,186382630.00000000,8051958.79992700,0
1621022400.0,0.04229500,0.04369900,0.04070100,0.04285000,375640695.00000000,1621036799999,15789196.36815700,40412,185131215.00000000,7791607.06614900,0
1621036800.0,0.04288200,0.04540000,0.04201100,0.04416700,457462748.00000000,1621051199999,19981492.70825000,49620,232695894.00000000,10169312.11001400,0
1621051200.0,0.04421300,0.04609900,0.04143100,0.04159800,661680090.00000000,1621065599999,28992045.27672300,67663,324678292.00000000,14228731.46069500,0
1621065600.0,0.04162300,0.04279900,0.04010100,0.04179000,499346784.00000000,1621079999999,20704977.29287500,51092,256951082.00000000,10654661.58995500,0
1621080000.0,0.04181800,0.04218800,0.04073900,0.04105000,352527857.00000000,1621094399999,14618487.37034900,37201,183508722.00000000,7609480.28994300,0
1621094400.0,0.04107000,0.04107000,0.03854200,0.03980700,434187387.00000000,1621108799999,17239383.93510400,51343,201999398.00000000,8015943.20429300,0
1621108800.0,0.03980700,0.04135100,0.03860000,0.03903600,315044672.00000000,1621123199999,12580897.87185700,35476,158878658.00000000,6349479.99229100,0
1621123200.0,0.03903600,0.04131000,0.03862900,0.04068600,264861486.00000000,1621137599999,10612130.69187000,30290,138984885.00000000,5570933.05210700,0
1621137600.0,0.04068600,0.04163500,0.03994500,0.04122900,259343358.00000000,1621151999999,10581748.47892500,26120,131304308.00000000,5359061.02301500,0
1621152000.0,0.04123800,0.04257300,0.04063000,0.04126400,313448679.00000000,1621166399999,13088715.08712100,32485,163460789.00000000,6827599.75772200,0
1621166400.0,0.04124200,0.04158900,0.03934300,0.03946100,325872860.00000000,1621180799999,13203721.28151300,29579,157445123.00000000,6378780.43014900,0
1621180800.0,0.03944000,0.03993300,0.03701900,0.03797300,497061174.00000000,1621195199999,19170829.51777600,50239,225593449.00000000,8714771.78086500,0
1621195200.0,0.03799000,0.03980300,0.03646000,0.03965100,385836013.00000000,1621209599999,14621008.41304100,41826,182181951.00000000,6912143.49927300,0
1621209600.0,0.03962600,0.03969000,0.03523700,0.03563300,400685506.00000000,1621223999999,14891425.01643800,43675,191135628.00000000,7121884.93450000,0
1621224000.0,0.03562800,0.03900000,0.03458900,0.03870500,511381962.00000000,1621238399999,18822748.35086100,54389,254435036.00000000,9388511.60113700,0
1621238400.0,0.03871800,0.03963100,0.03755000,0.03863700,288616111.00000000,1621252799999,11154661.58407500,30715,141085404.00000000,5452551.47857900,0
1621252800.0,0.03865000,0.03874500,0.03576000,0.03614000,310424018.00000000,1621267199999,11576320.88574400,33332,156008327.00000000,5824784.77662600,0
1621267200.0,0.03607100,0.03711000,0.03501700,0.03687100,296324284.00000000,1621281599999,10689855.42766100,31953,153037993.00000000,5524778.61110000,0
1621281600.0,0.03685300,0.03805600,0.03551800,0.03638800,219325082.00000000,1621295999999,8052609.10234500,24127,109245681.00000000,4015006.91317100,0
1621296000.0,0.03640300,0.03817400,0.03603800,0.03805100,163330430.00000000,1621310399999,6128980.96976800,18052,80883994.00000000,3034890.46452200,0
1621310400.0,0.03805400,0.03949500,0.03799100,0.03852100,238515441.00000000,1621324799999,9239720.82979900,24238,127366954.00000000,4933425.69514500,0
1621324800.0,0.03856700,0.03971000,0.03763900,0.03890800,245148541.00000000,1621339199999,9463682.26020300,24983,121179114.00000000,4678417.93778100,0
1621339200.0,0.03891400,0.03904500,0.03605600,0.03695800,394342569.00000000,1621353599999,14675893.68656000,39977,190767967.00000000,7097274.45824200,0
1621353600.0,0.03697400,0.03848400,0.03658000,0.03740900,285665611.00000000,1621367999999,10726588.29585800,32207,148381523.00000000,5572042.06782500,0
1621368000.0,0.03745200,0.03810000,0.03650000,0.03695900,217122245.00000000,1621382399999,8094577.40179800,24242,111116249.00000000,4141394.24736300,0
1621382400.0,0.03693300,0.03775100,0.03372400,0.03447700,434767080.00000000,1621396799999,15412573.66780800,41871,199753958.00000000,7100363.33975700,0
1621396800.0,0.03450100,0.03482000,0.03076500,0.03342200,643632074.00000000,1621411199999,21120316.35376900,57955,296356813.00000000,9727035.25501000,0
1621411200.0,0.03341800,0.03393400,0.02498300,0.02958000,744202848.00000000,1621425599999,22273064.62459600,64831,327149629.00000000,9833139.61308400,0
1621425600.0,0.02970100,0.03024600,0.01673300,0.02723200,1398690762.00000000,1621439999999,34265616.17740400,103516,652946003.00000000,16091819.44203300,0
1621440000.0,0.02716800,0.03000000,0.02514200,0.02642900,674201832.00000000,1621454399999,18362865.10239100,56913,343961320.00000000,9373789.10245500,0
1621454400.0,0.02639900,0.02762600,0.02342300,0.02346700,411601625.00000000,1621468799999,10674399.85788900,34379,197214827.00000000,5111127.85724100,0
1621468800.0,0.02346100,0.02525000,0.02090100,0.02462100,485925183.00000000,1621483199999,11198680.32133000,35696,241079072.00000000,5565249.87387100,0
1621483200.0,0.02463400,0.02835400,0.02438500,0.02713600,351265562.00000000,1621497599999,9266111.32546900,32351,179704325.00000000,4740662.01976100,0
1621497600.0,0.02713300,0.02859400,0.02543600,0.02711600,363197347.00000000,1621511999999,9644672.12666300,30030,187501652.00000000,4981232.88294900,0
1621512000.0,0.02711500,0.03377700,0.02656000,0.03139900,1316010148.00000000,1621526399999,41005546.61829700,117612,659790004.00000000,20497614.92652100,0
1621526400.0,0.03139900,0.03150500,0.02761900,0.03088000,899009109.00000000,1621540799999,26810199.56298300,72407,458009931.00000000,13665952.07849500,0
1621540800.0,0.03088100,0.03160400,0.02930100,0.03018400,389846993.00000000,1621555199999,11917988.53355900,38256,209302608.00000000,6401819.20695200,0
